Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Palmieri J.M.; Szafron V.; Hearrell M.; Anvari S.; Chinn I.K.; Eubanks J.D.; Fernandez-Davila N.; Gupta M.R.; Hajjar J.; Lyter-Reed L.; Noroski L.; Reiland A.; Seeborg F.; Getts B.; Kearney P.; Butler H.; Davis C.M.,Accuracy of bead-based epitope assay testing for peanut allergy diagnosis: Real-world pediatric population study,2025,"Annals of Allergy, Asthma and Immunology",10.1016/j.anai.2025.02.010,"Background: Peanut allergy accounts for 25% of children with food allergy, but current testing has a poor positive predictive value (PPV) and low accuracy, with peanut allergy overdiagnoses estimated to be greater than 60% in clinical settings. New methods for peanut allergy diagnosis through bead-based epitope assay (BBEA) testing with Ara h 2.008 and Ara h 2.019 epitopes have retrospectively demonstrated improved accuracy in peanut allergy diagnosis. Objective: To prospectively evaluate BBEA testing for peanut allergy in a real-world racially diverse clinical population with determination of BBEA testing accuracy, PPV, negative predictive value (NPV), sensitivity, and specificity. Methods: Patients from a tertiary food allergy clinic underwent standard testing for peanut allergy, including skin prick testing, specific IgE testing, and evaluation of peanut IgE component (Ara h 1, 2, 3, 6, 8, and 9) testing. BBEA evaluation to the Ara h 2.008 and Ara h 2.019 epitopes was performed on all patients, and oral food challenges were offered to patients with indeterminate standard testing. Results: In this real-world population study, BBEA testing has a 96% accuracy, 96% PPV, 94% NPV, 98% sensitivity, and 89.5% specificity. For children younger than 2 years and Black children, the accuracy, PPV, NPV, sensitivity, and specificity were 100%. The NPV was 100% in patients with no peanut ingestion or reaction history. Conclusion: The use of BBEA testing has a higher diagnostic accuracy compared with standard food allergy testing and may decrease need for unnecessary oral food challenges in clinical settings. © 2025 American College of Allergy, Asthma & Immunology",,Final,,Scopus,2-s2.0-105001394100,Bead; Peanut Allergy
Patel D.; De R.; Azadi N.; Lee S.; Shooter S.; Amichai S.; Zhou S.; Monroe D.; Mahanke C.; McBrayer T.R.; Muczynski M.; Al-Homoudi A.; Engel J.; Bochkov Y.A.; Gern J.E.; Kovari L.C.; Amblard F.; Schinazi R.F.,Discovery of broad-spectrum antivirals targeting viral proteases using in silico structural modeling and cellular analysis,2025,Antiviral Research,10.1016/j.antiviral.2025.106245,"The development of broad-spectrum antivirals is a high-priority goal to prevent future global outbreaks. Some antiviral agents developed for specific viral protein targets may exhibit broad-spectrum antiviral activity or provide helpful information for broad-spectrum drug development. In this study, we compared the sequence- and structure-based similarity of SARS-CoV-2 3CLpro with proteases from other viruses and identified 24 proteases with similar active-site structures. Our in-house lead molecules, NIP-22c and CIP-1 were reported as novel peptidomimetic, reversible covalent inhibitors of SARS-CoV-2 3CLpro with nanomolar potency. Molecular docking of NIP-22c, CIP-1 and nirmatrelvir were performed with structurally similar proteases of different viruses, norovirus, enterovirus and rhinovirus. The predictions were validated with in vitro enzymatic and cell-based assays. As predicted, NIP-22c and CIP-1 showed broad-spectrum antiviral activity with EC50 values in the nanomolar range against SARS-CoV-2, norovirus, enterovirus and rhinovirus by targeting 3CL/3Cpro. In contrast, nirmatrelvir did not show activity up to 10 μM against all three viruses and the mechanism of inactivity of nirmatrelvir was hypothesized through binding pocket analysis using molecular dynamics simulations. © 2025 Elsevier B.V.",,Final,,Scopus,2-s2.0-105011988189,Broad spectrum; Docking (animal); Rhinovirus
Suehiro K.; Harada T.; Samura M.; Takeuchi Y.; Mizoguchi T.; Kurazumi H.; Suzuki R.; Nakamura K.; Shimokawa M.; Hamano K.,Prevalence and Risk Factors of Pedal Edema in Chronic Leg Edema,2025,Annals of Vascular Surgery,10.1016/j.avsg.2025.03.027,"Background: This study aimed to determine the prevalence and underlying causes of pedal edema (PE) in legs affected by chronic edema. Methods: A total of 705 legs with chronic edema, defined as persistent leg edema lasting for > 3 months, were examined in 411 patients who visited our clinic between April 2009 and March 2024. Patients with known systemic edematous conditions or those with serum albumin levels <3.5 g/dL and/or an estimated glomerular filtration rate (eGFR) <60 mL/min/1.73 m2, as confirmed during screening blood tests at their initial visits, were excluded from the study. The presence of edema in the leg, including the pedal region, was confirmed using ultrasonography to detect subcutaneous echo-free spaces (SEFS). Routine assessments included blood screening, duplex venous scans, and skin ultrasonography. Air plethysmography, lymphangioscintigraphy, and bioelectrical impedance analysis were performed whenever feasible. Results: The prevalence of PE in legs with chronic edema was 64%. Multivariate analyses identified the severity of SEFS in the lateral lower calf, which correlated with the overall severity of leg edema (odds ratio [OR]: 5.62; 95% confidence interval [CI]: 2.46–14.62; P < 0.001), and serum albumin level (OR: 2.55; 95% CI: 1.31–5.05; P < 0.01) as significant risk factors for PE. Conclusion: PE was present in 64% of legs with chronic edema. The primary contributors to PE were the overall severity of leg edema and lower serum albumin levels, even within the normal range. © 2025 The Author(s)",,Final,,Scopus,2-s2.0-105004295980,[WARNING:NoKeywords]
Erdoğan O.; Erdoğan T.; Panç C.; Taşbulak Ö.; Yalçın A.A.; Ertürk M.,The Aggregate Index of Systemic Inflammation: A Novel Inflammatory Marker for Predicting Restenosis Risk in Superficial Femoral Artery Lesions after Endovascular Treatment,2025,Annals of Vascular Surgery,10.1016/j.avsg.2025.06.027,"Background: Restenosis of the superficial femoral artery (SFA) following endovascular treatment remains a significant clinical challenge in peripheral artery disease (PAD). This study evaluates the prognostic value of the Aggregate Index of Systemic Inflammation (AISI) as a biomarker for predicting restenosis risk in SFA lesions. Methods: In a retrospective cohort study, 632 patients undergoing endovascular interventions for symptomatic PAD were analyzed. AISI was calculated as: (neutrophils × platelets × monocytes)/lymphocytes. Patients were divided into 2 groups as those who developed restenosis and those who did not develop restenosis. Multivariate logistic regression and Cox proportional hazards models were used to identify independent predictors of restenosis. Results: Among 632 patients, 142 developed restenosis. The median AISI was significantly higher in the restenosis group compared to the nonrestenosis group (909.28 vs. 516.59, P < 0.001). Patients with high AISI demonstrated a 2.13-fold increased risk of restenosis (hazard ratio: 2.133, 95% confidence interval: 1.508–3.017, P < 0.001) and a shorter time to restenosis (median: 6 months vs. 12 months). Smoking, presence of prior intervention, intervention types, and stent-graft use were also associated with an elevated risk of restenosis. Receiver operating characteristic analysis identified an AISI cutoff value of 489.64 (sensitivity: 57%, specificity: 56%, area under the curve: 0.623). Conclusion: AISI is a promising inflammatory biomarker for predicting the risk of restenosis in PAD patients undergoing endovascular treatment of the SFA. Incorporating AISI into clinical practice could enhance risk stratification and guide personalized management strategies. Prospective studies are needed to confirm these findings and further investigate the mechanistic role of systemic inflammation in restenosis development. © 2025 Elsevier Inc.",,Final,,Scopus,2-s2.0-105010576472,[WARNING:NoKeywords]
Jain N.K.; Athwal H.; Abramson M.,Catheter-directed aspiration thrombectomy of the IVC/renal vein for acute renal vein thrombosis in a patient with nephrotic syndrome: A Case Report,2025,Annals of Vascular Surgery - Brief Reports and Innovations,10.1016/j.avsurg.2025.100371,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105010647969,Renal vein; Renal vein thrombosis
Wolters F.; Tolenaars D.; van Weeghel M.; de Waart D.; van de Graaf S.F.J.; Paulusma C.C.; Verhoeven A.; Beuers U.; Oude Elferink R.,The role of bile salts in itch receptor activation,2025,Biochimica et Biophysica Acta - Molecular Basis of Disease,10.1016/j.bbadis.2025.167972,"Background: Cholestasis-associated pruritus is a distressing symptom. Bile salts and bilirubin are often implicated in the etiology of pruritus. We evaluated whether these compounds activate known itch receptors. Methods: Activation of the established pruriceptors TRPA1, TRPV1, TRPV3, TRPV4, MRGPRX4 in cells overexpressing these receptors, by monitoring cytosolic free Ca2+. TGR5 activation was assayed by means of cAMP ELISA in TGR5 overexpressing cells. Serum from 43 cholestatic patients and 15 controls was analyzed for receptor activation; plasma bile salt concentrations were quantified by HPLC-MS. Results: Plasma levels of conjugated bile salts and their sulphated and glucuronidated derivatives correlated with pruritus intensity; most unconjugated bile salts did not. TRPA1 and MRGPRX4 were activated by bile salts only at high concentrations. Bilirubin only weakly activated MRGPRX4. However, physiological levels of albumin completely abrogated these activations. Incubation of receptor-expressing cells with patient serum (containing albumin) did not activate any of the itch receptors. In contrast, physiological concentrations of albumin reduced but did not completely abrogate bile salt-induced TGR5 activation, and the extent of this activation correlated with pruritus intensity. However, TGR5 activation was also induced by plasma from NTCP-deficient individuals. Conclusion: While TGR5 activation correlates with pruritus, this receptor was also activated by plasma of NTCP deficient patients who do not suffer from pruritus, indicating that activation of TGR5 is not a dominant factor. The absence of receptor activation in the presence of physiological concentrations of albumin indicates that bile salts and bilirubin do not play a direct role in activation of these receptors. © 2025 The Authors",,Final,,Scopus,2-s2.0-105012941314,[WARNING:NoKeywords]
Choi S.; Lee J.; Park J.-H.; Kim G.,Inhibitory effects of AptaminC320 targeting vitamin C on LPS-induced inflammation in RAW264.7 cells,2025,Biochemistry and Biophysics Reports,10.1016/j.bbrep.2025.101951,"Inflammation, a vital immune response, is regulated by macrophages. Key regulators of this response in macrophages are the nuclear factor-kappa B (NF-kB) and mitogen-activated protein kinase (MAPK) pathways. This study explored the anti-inflammatory effects of vitamin C and AptaminC320 in macrophages. We found that nitric oxide, produced by lipopolysaccharide (LPS), was reduced by vitamin C and AptaminC320 in RAW264.7 cells, which are murine macrophages. Furthermore, these substances reduced the production of inflammatory cytokines such as tumor necrosis factor-α (TNF-α), interleukin-6, and interleukin-1β. We also demonstrated that protein expression of inducible nitric oxide synthase (iNOS) and cyclooxygenase-2 (COX-2), increased by LPS in macrophages, as well as the phosphorylation of c-Jun N-terminal kinase (JNK), extracellular signal-regulated kinase (ERK), and p38, were reduced by vitamin C and AptaminC320. These findings suggest that vitamin C and AptaminC320 exhibit anti-inflammatory activity by modulating NF-κB and MAPK signaling, suggesting that they offer significant therapeutic potential as safe and effective treatments for inflammatory diseases with minimal side effects in comparison with the commonly used steroidal anti-inflammatory drug dexamethasone. © 2025 The Authors",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85217979335,[WARNING:NoKeywords]
Sharma P.; Dhamija R.K.,"A comprehensive method of isolating proteins from serum, cerebrospinal fluid, and hippocampal neurons in rats for proteomic profiling using the LC-MS/MS platform",2025,Biochemistry and Biophysics Reports,10.1016/j.bbrep.2025.102113,"Neurology research largely utilizes rat brains due to their structural and functional similarities to humans, making them valuable models for studying various neurological conditions. There is growing interest in investigating diseases such as Alzheimer's disease (AD), Parkinson's disease (PD), cognition, and other mental health-related disorders. This has created a need for a comprehensive, combined, and easy-to-follow method to isolate serum, cerebrospinal fluid (CSF), and hippocampal neurons. The hippocampus, responsible for learning and memory, is affected by various neurological and psychiatric disorders. However, obtaining samples like CSF and hippocampal neurons is challenging, especially from small animals like rats. Currently, there is no efficient method for isolating these samples altogether from a single animal, and its use in downstream applications has not been thoroughly tested. We have developed a comprehensive and streamlined method for isolating serum, CSF, and hippocampal neurons from a single animal, suitable for downstream applications such as proteomics and biomarker research. This method involves using high-speed centrifugation instruments and density gradient centrifugation, which are easy to follow. The isolated proteins were identified through mass spectrometry. Our method has been successfully tested for high-throughput applications with small sample volumes, demonstrating its clinical utility. With our simplified approach, proteins in serum, CSF, and neural cells can be studied simultaneously. The method achieves ease of use, cost-effectiveness, and reproducibility, thereby facilitating a better understanding of neurological disorders. © 2025 The Authors",,Final,,Scopus,2-s2.0-105008709511,[WARNING:NoKeywords]
He W.; MacRenaris K.W.; Griebel A.; Kwesiga M.P.; Freitas E.; Gillette A.; Schaffer J.; O'Halloran T.V.; Guillory II R.J.,Semi-quantitative elemental imaging of corrosion products from bioabsorbable Mg vascular implants in vivo,2025,Bioactive Materials,10.1016/j.bioactmat.2024.07.023,"While metal materials historically have served as permanent implants and were designed to avoid degradation, next generation bioabsorbable metals for medical devices such as vascular stents are under development, which would elute metal ions and corrosion byproducts into tissues. The fate of these eluted products and their local distribution in vascular tissue largely under studied. In this study, we employ a high spatial resolution spectrometric imaging modality, laser ablation inductively coupled plasma time-of-flight mass spectrometry (LA-ICP-TOF-MS) to map the metal distribution, (herein refered to as laser ablation mapping, or LAM) from Mg alloys within the mouse vascular system and approximate their local concentrations. We used a novel rare earth element bearing Mg alloy (WE22) wire implanted within the abdominal aorta of transgenic hypercholesterolemic mice (APOE−/−) to simulate a bioabsorbable vascular prosthesis for up to 30 days. We describe qualitatively and semi-quantitatively implant-derived corrosion product presence throughout the tissue cross sections, and their approximate concentrations within the various vessel structures. Additionally, we report the spatial changes of corrosion products, which we postulate are mediated by phagocytic inflammatory cells such as macrophages (MΦ’s). © 2024 The Authors",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85204719389,[WARNING:NoKeywords]
Zeng Z.; Zhang Z.; Chang L.; Chen H.; Ren L.; Huang Z.; Jiao Y.; Xia H.; Yang C.; Luo K.; Chang J.,Therapeutic silicate biomaterials for sarcopenia treatment by inhibiting inflammation and enhancing muscle regeneration through regulation of Sarcolipin/SIRT signaling pathway,2025,Bioactive Materials,10.1016/j.bioactmat.2025.06.040,"Based on the observation of silicon content decrease in the muscles and serum with aging, this study proposes a silicate bioactive material based therapy for treating sarcopenia. Two therapeutic strategies were designed. One utilizes calcium silicate (CS) hydrogel for localized intramuscular treatment, and the other employs CS solution for systemic treatment through Intravenous injection. Both treatments restore silicon levels in the muscles and serum of aging mice, and show therapeutic effects on sarcopenia. Specifically, the CS hydrogel demonstrates more pronounced short-term efficacy in promoting local muscle regeneration, while the CS solution exhibits superior outcomes in modulating the overall condition of aging mice. The fundamental mechanism of the CS treatments on sarcopenia may involve the direct regulation of the SIRTs signaling pathway by silicate ions released from CS, as well as the indirect regulation of SIRTs pathway via the suppression of Sarcolipin (SLN) overexpression by silicate ions. Specifically, silicate ions directly upregulate SIRT1 expression in macrophages and on one side promote NF-kB deacetylation to inhibit M1 polarization, and on the other side facilitate STAT3 deacetylation to inhibit M2 polarization, ultimately reducing the expression of inflammatory factors (TNF-α, IL-6) and fibrotic factors (IL-10, TGF-β). Meanwhile, silicate ions directly upregulate SIRT3 in myoblasts, leading to the promotion of STAT3 dephosphorylation, inhibits mitochondrial reactive oxygen species (ROS) secretion, and enhances the expression of MyoD, MyoG, and Myosin, and accelerates myogenic differentiation. This bioactive CS based therapy provides a new approach for combating sarcopenia. © 2025 The Authors",,Final,,Scopus,2-s2.0-105009118085,[WARNING:NoKeywords]
Moreno N.; Korneev K.; Semenov A.; Topuz A.; John T.; Lettinga M.P.; Ellero M.; Wagner C.; Fedosov D.A.,Aggregation and disaggregation of red blood cells: Depletion versus bridging,2025,Biophysical Journal,10.1016/j.bpj.2025.03.007,"The aggregation of red blood cells (RBCs) is a complex phenomenon that strongly impacts blood flow and tissue perfusion. Despite extensive research for more than 50 years, physical mechanisms that govern RBC aggregation are still under debate. Two proposed mechanisms are based on bridging and depletion interactions between RBCs due to the presence of macromolecules in blood plasma. The bridging hypothesis assumes the formation of bonds between RBCs through adsorbing macromolecules, while the depletion mechanism results from the exclusion of macromolecules from the intercellular space, leading to effective attraction. Existing experimental studies generally cannot differentiate between these two aggregation mechanisms, although several recent investigations suggest concurrent involvement of the both mechanisms. We explore dynamic aggregation and disaggregation of two RBCs using three simulation models: a potential-based model mimicking depletion interactions, a bridging model with immobile bonds, and a new bridging model with mobile bonds that can slide along RBC membranes. Simulation results indicate that dynamic aggregation of RBCs primarily arises from depletion interactions, while disaggregation of RBCs involves both mechanisms. The bridging model with mobile bonds reproduces well the corresponding experimental data, offering insights into the interplay between bridging and depletion interactions and providing a framework for studying similar interactions between other biological cells. © 2025 Biophysical Society",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-105002268137,[WARNING:NoKeywords]
Ota T.; Nakajima K.; Yamaguchi K.; Goto Y.; Ogi H.,Ultrasonic detection of α-synuclein amyloid seeds from a highly crowded environment,2025,Biophysical Journal,10.1016/j.bpj.2025.06.006,"Detecting α-synuclein (α-Syn) amyloid seeds in biological fluids is a promising approach for the early diagnosis of Parkinson's disease. However, detecting subtle amounts of seeds in highly crowded environments remains challenging. Ultrasonication can enhance seed detection by efficiently fragmenting fibrils, but its effects in crowded environments have not been fully explored. In this study, we apply ultrasonication to detect α-Syn seeds in a highly crowded milieu and investigate its effects on seed detection. Our results show that ultrasonication enables rapid detection of α-Syn seeds with a detection limit of 10 pg/mL, even in the presence of 40 mg/mL serum albumin. Intriguingly, the amount of fibril formed depends on the initial seed concentration in a crowded environment only under ultrasonication. To understand this phenomenon, we theoretically analyze the kinetics of seed-dependent amyloid formation. The results suggest that ultrasonic cavitation induces the formation of a dead-end complex between serum albumin and α-Syn monomers, which can reduce false positives by suppressing seed-independent amyloid formation. These findings demonstrate ultrasonication as a powerful tool for the sensitive detection of α-Syn seed in clinical diagnostics. © 2025 Biophysical Society",,Final,,Scopus,2-s2.0-105008533586,Amyloid (mycology)
Li R.; Wang Y.; Zhou D.; Tang R.; Bian Y.; Ma S.; Qiu X.; Tang Z.; Ou J.; Shen Y.,Porous coordinated polymers/chitosan composite monolith with directional pore structure for highly efficient mono−/multi−/global phosphopeptide enrichment,2025,Carbohydrate Polymers,10.1016/j.carbpol.2025.123830,"Preferential enrichment of phosphopeptides with different numbers of phosphorylation sites is crucial to investigate the modulation of signal transduction pathways of a graded protein kinase or phosphatase signal. Here, zirconium phosphonates chitosan monoliths (ZrPCMs) with varying compositions were constructed through a salt-forming reaction and bidirectional freezing strategy. These composite monoliths exhibited differential coordination abilities for mono- and multi-phosphopeptides without the need for centrifugation or a magnetic field during enrichment process. By the utilization of different ZrPCMs and control of loading amount of sample, selective enrichment of mono- or multi-phosphopeptides was realized. At high loading amounts, excess phosphate groups on ZrPCM-1 inhibited mono-phosphopeptides with chelating with Zr (IV), resulting in the preferential enrichment of multi-phosphopeptides. In contrast, ZrPCM-2 enabled the enrichment of global phosphopeptides due to its balanced phosphate group and Zr(IV) loading, avoiding selective preferences under extreme conditions. At low loading amounts, the availability of sufficient Zr (IV) on ZrPCM-3 facilitated the preferential enrichment of mono-phosphopeptides due to their lower steric hindrance and more stable binding, while the adsorption ability for multi-phosphopeptides was reduced owing to local charge accumulation effects and electrostatic repulsion. These results were verified not only in standard protein but also in complex biological samples involving nonfat milk and mouse liver. Consequently, this present work developed promising ZrPCMs materials and isolation strategy of mono-, multi-, or global phosphopeptides for phosphoproteome research. © 2025 Elsevier Ltd",,Final,,Scopus,2-s2.0-105007079896,Monolith; Phosphopeptide
Kitai T.; Kohsaka S.; Kato T.; Kato E.; Sato K.; Teramoto K.; Yaku H.; Akiyama E.; Ando M.; Izumi C.; Ide T.; Iwasaki Y.-K.; Ohno Y.; Okumura T.; Ozasa N.; Kaji S.; Kashimura T.; Kitaoka H.; Kinugasa Y.; Kinugawa S.; Toda K.; Nagai T.; Nakamura M.; Hikoso S.; Minamisawa M.; Wakasa S.; Anchi Y.; Oishi S.; Okada A.; Obokata M.; Kagiyama N.; Kato N.P.; Kohno T.; Sato T.; Shiraishi Y.; Tamaki Y.; Tamura Y.; Nagao K.; Nagatomo Y.; Nakamura N.; Nochioka K.; Nomura A.; Nomura S.; Horiuchi Y.; Mizuno A.; Murai R.; Inomata T.; Kuwahara K.; Sakata Y.; Tsutsui H.; Kinugawa K.,JCS/JHFS 2025 Guideline on Diagnosis and Treatment of Heart Failure,2025,Journal of Cardiac Failure,10.1016/j.cardfail.2025.02.014,[No abstract available],,Final,,Scopus,2-s2.0-105001432986,Guideline
Ding J.; Chen Y.; Zhang Y.; zhang S.; Li L.; Xing H.; Zhai Y.,Analysis of factors affecting laboratory alert level of trazodone based on therapeutic drug monitoring data,2025,Clinica Chimica Acta,10.1016/j.cca.2025.120487,"Aims: Previous studies have revealed the importance of therapeutic drug monitoring for personalized trazodone dosing. However, studies on risk factors related to trazodone plasma concentrations that exceed laboratory alert levels are lacking. This study aimed to identify the factors influencing the trazodone plasma concentration-to-dose (C/D) ratio in the Chinese population. Additionally, it attempted to comprehensively investigate the factors contributing to trazodone concentrations exceeding 1200 ng/mL. Methods: A single-center, retrospective, cross-sectional study was conducted at Xi'an Mental Health Center in China, where data on Trazodone-treated patients between 2020 and 2023 were collected. Results: The C/D ratios of trazodone were significantly influenced by age, the formulations of trazodone, and the concomitant use of fluvoxamine. Additionally, the results revealed that 21.67 % of patients receiving daily trazodone doses of 25–200 mg demonstrated plasma concentrations exceeding laboratory alert levels. A logistic regression analysis using a enter method determined patient older age [1.04 (95 CI: 1.01–1.07)], higher daily dose [1.04 (95 CI: 1.02–1.05)], higher total protein level [1.10 (95 CI: 1.02–1.19)] and concomitant use of fluvoxamine [7.99 (95 CI: 2.48–25.72)] as risk factors for surpassing laboratory alert levels in plasma concentrations. Conclusion: In conclusion, this study provides important and valuable clinical results for future personalized trazodone administration. Keywords trazodone, therapeutic drug monitoring, laboratory alert level, related factors. © 2025 Elsevier B.V.",,Final,,Scopus,2-s2.0-105010597859,Concomitant; Fluvoxamine; Trazodone
Parhad T.H.; Robel F.N.; Bahadur N.M.; Tabassum S.; Dey S.S.; Ali M.F.; Bashar M.S.; Ahmed S.; Sahadat Hossain M.,Preparation of bio-glass and bio-ceramic utilizing sol-gel method and fabrication of bio-scaffolds for drug loading and releasing application,2025,Ceramics International,10.1016/j.ceramint.2025.05.011,"Bioglass and bioceramics are promising materials for biomedical applications due to their bioactivity, biocompatibility, and drug delivery potential. In this study, bioglass and bioceramics composed of CaO, SiO2, P2O5, and Na2O were synthesized via the sol-gel method and characterized to assess their structural, chemical, and thermal properties. X-ray Diffraction (XRD) analysis confirmed their amorphous nature, while Fourier Transform Infrared (FTIR) spectroscopy identified key functional groups (Si–O–Si, P–O) crucial for bioactivity. Thermogravimetric analysis (TGA) determined the degradation temperature up to 700 °C. The synthesized materials were employed as drug delivery matrices for ciprofloxacin (CIP), amoxicillin, and levofloxacin. Levofloxacin exhibited the highest drug-loading capacity (0.75 %), while drug release studies in simulated body fluid (SBF) indicated sustained release, with ciprofloxacin achieving 30 % release and levofloxacin 70 %. Bioceramics exhibited lower drug-loading efficiency compared to bioglass, demonstrating reduced effectiveness as a biomaterial. Among powdered samples, amoxicillin showed 10 % incorporation, with bioglass facilitating the highest release. Antimicrobial activity was evaluated against Gram-positive (S. aureus, B. cereus, L. monocytogenes), Gram-negative (E. coli, S. abony), and fungal (C. albicans) strains. Ciprofloxacin-loaded bioglass exhibited superior efficacy, with a maximum inhibition zone of 33.5 ± 1.32 mm against S. abony, highlighting its potential for antibacterial applications. These findings establish sol-gel-derived bioglass as an efficient platform for controlled drug delivery and antimicrobial therapy. © 2025 Elsevier Ltd and Techna Group S.r.l.",,Final,,Scopus,2-s2.0-105004591774,[WARNING:NoKeywords]
Wang X.; Ma J.; Li C.; Yang F.; Wang L.; Du Z.; Li H.; Zhu J.; Zhang H.; Hou X.,Does Higher Temperature During Moderate Hypothermic Circulatory Arrest Increase the Risk of Paraplegia in Acute DeBakey I Aortic Dissection Patients?,2025,Canadian Journal of Cardiology,10.1016/j.cjca.2024.06.027,"Background: In this study, we sought to assess the safety of high-moderate (24.1-28.0°C) and low-moderate (20.1-24.0°C) systemic hypothermia during circulatory arrest (MHCA) in patients with acute DeBakey I aortic dissection (DeBakey I AAD), particularly concerning spinal cord protection. Methods: From 2009 to 2020, 1759 patients with DeBakey I AAD who underwent frozen elephant trunk and total arch replacement surgery at a tertiary centre were divided into preoperative malperfusion (viscera, spinal cord, or lower extremities) and nonmalperfusion subgroups. The baseline differences were balanced with the use of propensity score matching. Prognoses were compared between those who were subjected to high-MHCA (nasopharyngeal temperature 24.1-28.0°C) and low-MHCA (nasopharyngeal temperature 20.1-24.0°C). Results: In the nonmalperfusion subgroup (n = 1389), 469 pairs of matched patients showed lower in-hospital mortality and incidence of acute kidney injury in the high-MHCA group than in the low-MHCA group: in-hospital mortality 7.0% vs 10.2% (P = 0.01); acute kidney injury, 57.1% vs 64.6% (P < 0.01). The duration of mechanical ventilation was shorter in the high-MHCA group than that in the low-MHCA group (P = 0.03). No significant difference in the incidence of paraplegia was observed between the 2 groups. In the malperfusion subgroup (n = 370), 112 pairs of matched patients showed a higher incidence of paraplegia in the high-MHCA group than in the low-MHCA group (15.9% vs 6.5%; P = 0.04). Conclusions: The safety of high-MHCA, a commonly used temperature management strategy during aortic arch surgery, was recognised in most patients with DeBakey I AAD. However, among patients with preoperative distal organ malperfusion, low-MHCA may be more appropriate owing to an increased risk of postoperative paraplegia associated with high-MHCA. © 2024 The Authors",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85200822201,Elephant trunks; Paraplegia
Ma J.; Li Y.; Cao H.; Yuan Y.; Chen S.; Hong L.; Zhang L.; Zhou X.; Xie M.,Adaptation of Left Ventricular Function and Myocardial Microstructure in Fetuses With Right Ventricular Hypoplasia,2025,Canadian Journal of Cardiology,10.1016/j.cjca.2024.12.020,"Background: In this study we evaluated changes in left ventricular (LV) function and myocardial microstructure in fetuses with right ventricular hypoplasia (RVH) using 2-dimensional speckle tracking echocardiography, diffusion tensor cardiovascular magnetic resonance imaging, and proteomics analysis. Methods: Fifty-one singleton fetuses diagnosed with RVH and 51 normal fetuses were retrospectively included. LV global longitudinal strain and global circumferential strain were acquired using 2-dimensional speckle tracking echocardiography. Fraction anisotropy, mean diffusivity, and helix angle were measured using diffusion tensor cardiovascular magnetic resonance imaging in 4 fetal specimens with RVH and 3 normal fetal specimens. Bioinformatics analysis was performed for differentially expressed proteins between RVH and normal specimens. Results: In RVH fetuses, LV global longitudinal strain and regional longitudinal strain were significantly lower than in controls (P < 0.001), whereas LV sphericity index and LV global circumferential strain were increased. In RVH fetuses, fraction anisotropy was higher in middle and apical segments than in normal fetuses (P < 0.001). LV mean diffusivity was reduced in all of the segments (P < 0.001). Circumferentially oriented myocytes and left-handed oriented myocytes were increased, but right-handed oriented myocytes were decreased (P < 0.001). Using proteomics, 95 myocardial proteins differed with upregulation of 66 and downregulation in RVH hearts including myocardial contractile fibrillar proteins and cell membrane protein complexes. Conclusions: In fetal RVH, the left ventricle demonstrates altered function with reduced longitudinal but augmented circumferential strain, which might support its need to augment its preload and consequent cardiac output. Decreased right-handed and increased circumferentially oriented myocytes might contribute to this adaptation. The left ventricle in fetal RVH also demonstrates a differential expression of various myocardial proteins. © 2024 The Authors",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85216664727,Ventricular Function
