Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Zhang C.; Gong L.; Luo S.; Yang L.; Yan X.,Analysis of alterations in the composition of the intestinal microbiota in frail older individuals,2025,PLoS ONE,10.1371/journal.pone.0320918,"Background Frailty is an ageing-associated geriatric syndrome that severely affects the functional status, quality of life and life expectancy of older adults. Immune dysfunction and chronic inflammation play crucial roles in frailty, and this study aimed to explore the correlation between the intestinal microbiota and frailty. Methods A cross-sectional survey was conducted using a comprehensive geriatric assessment of older individuals who underwent medical checkups at the Health Management Center from April 2023 to May 2024. A total of 672 older individuals who met the inclusion criteria were included and divided into a healthy control group and a frail case group. Clinical data, as well as blood and stool samples, were collected. The data from the two groups were analysed with 16S rRNA sequencing in 20 and 30 cases, respectively. SPSS 25.0 was used for statistical analysis. Results There were significant differences in income, smoking, and globulin levels between the two groups, while there were no differences in age or sex. There was no significant difference in the abundance or species evenness of intestinal bacteria between the two groups. However, the abundance of accessory bacteria, bifidobacteria, and Escherichia coli in the frail group was greater than that in the control group. Specifically, Escherichia-Shigella was significantly upregulated and fit well into the prediction model of frailty. Conclusion The gut microbiota of frail older individuals underwent significant changes in structural composition, and the presence of Escherichia-Shigella may be a diagnostic marker for debilitating diseases. These findings provide an essential clinical reference value for developing methods for preventing or alleviating frailty based on specific microbial communities. © 2025 Zhang et al.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105004770095,[WARNING:NoKeywords]
Suzuki R.; Nakanishi A.; Masuya M.; Fukuroku K.; Taneda Y.; Matsuura Y.,Risk factors for postoperative delirium in patients undergoing orthopedic procedures: a systematic review and meta-analysis,2025,PLoS ONE,10.1371/journal.pone.0321025,"Delirium is a common complication in surgical patients following operative procedures; it often occurs in patients undergoing lower-extremity surgery. It is essential to identify and prevent the risk factors for postoperative delirium (POD) in these cases. We aimed to determine the risk factors for POD in patients who underwent lower-extremity surgery through a systematic review and meta-analysis. We included observational studies identifying risk factors for POD in patients undergoing orthopedic surgery. Data sources included the Cumulative Index to Nursing and Allied Health Literature and MEDLINE. We extracted the variables related to delirium that were analyzed by two or more studies meeting the eligibility criteria. A random-effects model was used to calculate the pooled odds ratio, standardized mean difference, and 95% confidence interval. Data were considered significant when p < 0.05. Twenty-seven studies with a total sample size of 9,044 were evaluated. Our meta-analysis revealed 20 risk factors for patients with POD undergoing orthopedic surgery, including age, cognitive scores, various preoperative laboratory values (such as serum albumin, C-reactive protein, and thyroid hormones), length of hospital stay, surgery and anesthesia duration, blood transfusion, and previous health conditions such as dementia and cardiovascular disease. Gathering preoperative and postoperative data was crucial for identifying high-risk patients for POD. In addition, preventive measures targeting POD risk factors could reduce its occurrence after orthopedic surgery. Copyright: © 2025 Suzuki et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001981713,[WARNING:NoKeywords]
Hu G.; Wang Z.; Xie Y.; Lin Z.,"The existing characteristics, transport patterns, and significance of nanoparticulate pollutants in groundwater surrounding an industrial park",2025,PLoS ONE,10.1371/journal.pone.0321264,"Nanoparticles, increasingly recognized by regulators and the public, have become potential pollutants in various media, including water. Water security, a pressing global issue, is exacerbated by industrialization, with industrial wastewater being a significant contributor to water pollution. This study collected nanoparticles from groundwater samples in residential areas surrounding the Mingzhu Industrial Park in Guangdong Province, China. To understand their characteristics as potential pollutants in wastewater and the information they provide, field emission transmission electron microscopy (TEM) was used to analyze the composition, elemental content, morphology, and crystal structure of the nanoparticles. The nanoparticles originated from three sources: factories, water pipes, and the natural environment. They aggregate and oxidize during transport, ensuring their stability in water. This study elucidates the characteristics and transport patterns of particulate pollutants in groundwater near industrial parks, a prerequisite for assessing the hazards of nano-pollutants in natural environments. Additionally, it provides valuable insights for future discussions on their ecological impacts and advancements in water detection and treatment technologies. © 2025 Hu et al.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001823578,[WARNING:NoKeywords]
Li W.; Li N.; Zhan Y.; Gu J.,Blood urea nitrogen to albumin ratio as predictor of mortality among acute pancreatitis patients in ICU: A retrospective cohort study,2025,PLoS ONE,10.1371/journal.pone.0323321,"Objective Blood urea nitrogen to albumin ratio (BAR) has served as a predictive marker for patients in the Intensive Care Unit (ICU), and has been studied in patients with sepsis, post-cardiac surgery, severe COVID-19, and acute exacerbation of chronic obstructive pulmonary disease (AECOPD). This objective indicator has demonstrated capability in prognostic prediction.However, research on the prognostic value of BAR in acute pancreatitis (AP) patients are scarce,the goal was to explore the relationship between BAR and total mortality in AP admitted to ICU. Methods A Retrospective analysis was performed utilizing the Medical Information Market for Intensive Care (MIMIC IV) database. Patients with AP admitted to ICU were included and grouped based on BAR. Univariate and multivariate Cox regression analysis were utilized to explore the relationship between BAR and total mortality. The area under the curve (AUC) of the receiver operating characteristic (ROC) curve was applied to assess the predictive value of BAR. Cumulative hazard risk accumulation curve verified BAR’s predictive capability for short- and long-term mortality. Heterogeneity between different subgroups was excluded by subgroup analysis. Results Total 514 AP patients were divided into high-BAR (BAR ≥ 7.62) and low-BAR group (BAR < 7.62). The duration of ICU stay was significantly extended in the high BAR group. In the Cox proportional hazard model, whether adjusting for confounding factors or not, the high BAR was an independent risk factor for total mortality. AUC for BAR was 0.78 (95% C1: 0.72–0.84) at 28 days and 0.70 (95%: Cl: 0.64–0.75) at 360 days. Conclusion BAR is an objective and independent predictor of both short- and long-term total mortality in AP patients. A prompt, efficient, and uncomplicated assessment of the severity and prognosis, which facilitates ICU doctors to develop treatment plans for poor patient outcomes. © 2025 Li et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105005187434,[WARNING:NoKeywords]
Zhang L.; Gao X.; He M.; Wang W.; Zhao Y.,Nonlinear association between C-reactive protein and severity of diabetic foot infection in patients with diabetes: A retrospective cohort study with clinical implications,2025,PLoS ONE,10.1371/journal.pone.0323704,"Objective Diabetic foot infection(DFI) is a frequent complication of diabetes and can lead to significant morbidity and mortality. These are huge economic health burdens for patients, countries, and the world. Timely diagnosis and accurate assessment of the severity of DFI based on sensitive inflammatory biomarkers is critical, with considerable benefits for debridement procedures and antibiotic use. This study aimed to examine the association between C-reactive protein (CRP) levels and the severity of DFI in patients with diabetes. Methods In this retrospective cohort study, we investigate the association between CRP levels and the severity of DFI in patients with diabetes. Multivariable logistic regression modeling, a generalized additive model, and a two-piecewise linear regression model were conducted to explore the relationship between CRP levels and DFI severity. Results Based on inclusion exclusion criteria, A total of 301 patients with Wagner stage 3 or higher diabetic foot ulcers combined with moderate to severe infections were included in the study at last. CRP levels were independently associated with the severity of DFIs after accounting for potential confounding factors. A nonlinear relationship was observed between CRP level and DFI severity, with a threshold of approximately 105 mg/L. The odds ratio for severe diabetic foot infection was 1.039 (95% confidence interval: 1.019–1.06, P < 0.001) in patients with DFI and CRP < 105 mg/L. Conclusion The relationship between CRP and the severity of DFI was nonlinear; as CRP levels remained below 105mg/L, the severity of DFI increased with an increase in CRP. © 2025 Zhang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105005167454,[WARNING:NoKeywords]
Zhao Z.; Ji H.; Liu W.; Wang Z.; Ren S.; Liu C.; Wu C.; Wang J.; Ding X.,The saturation effect of a body shape index on lumbar bone mineral density in US adults: Findings from a nationwide survey,2025,PLOS ONE,10.1371/journal.pone.0324160,"Background Many studies have demonstrated that obesity is closely linked with bone metabolism. A body shape index (ABSI) is a newly developed obesity indicator, which provides superior reflection of central obesity compared to body mass index (BMI) and waist circumference. Nevertheless, investigation of the association between ABSI and bone mineral density (BMD) remains limited. Thus, this study aimed to evaluate the correlation between ABSI and lumbar BMD among US adults. Methods We analyzed data of adults aged 20 years and older from 2011–2018 National Health and Nutrition Examination Survey. Weighted multiple regression analysis was conducted to assess the linear relationship between ABSI and lumbar BMD. Weighted smooth curve fitting and two-segment linear model were applied to explore the nonlinear association. Subgroup analysis stratified by age, gender, race, and BMI was performed. Results A total of 10991 subjects was enrolled in the study. In the fully adjusted model, the ABSI was negatively related to lumbar BMD (β = −0.007, 95% CI: −0.009, −0.005). The adverse correlation remained significant across all subgroups among stratified analysis. The saturation effect between ABSI and lumbar BMD was identified, with the turning point at the ABSI value of 0.08. Similar nonlinear trends were also observed in participants aged <40 years, males, Non-Hispanic White, BMI < 25 kg/m2, and BMI ≥ 30 kg/m2. Conclusion This study revealed a prominently negative correlation and saturation effect between ABSI and lumbar BMD in US adults. Our findings may provide valuable inspiration for further prevention and intervention of osteoporosis. © 2025 Zhao et al.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105007206174,[WARNING:NoKeywords]
Zhu Z.-Y.; Ren K.-J.; Duan X.-W.; Hu X.-L.; Lv Y.; Wang D.; Jin H.; Zhang L.,Fibrosis-4 index as a predictor of all-cause and cardiovascular mortality in patients with chronic kidney disease,2025,PLOS ONE,10.1371/journal.pone.0329315,"This study utilized data from the National Health and Nutrition Examination Survey (NHANES) 2005–2020 (n=28,231, including 4,907 chronic kidney disease (CKD) patients) with weighted analyses and, through variance inflation factor (VIF) assessment to verify covariate selection, supported model validity, to demonstrate for the first time that the Fibrosis-4 (FIB4) index serves as an independent predictor of all-cause and cardiovascular disease (CVD)-related mortality in CKD patients. Weighted logistic regression confirmed FIB4 index as a significant independent predictor of CKD risk (fully adjusted odds ratios (OR) 1.85, 95% confidence interval (CI) 1.64–2.08), with strong dose-response gradient (Q4 OR 3.51–6.02). Multivariable Cox proportional hazards regression models revealed that each 1-unit increase in the FIB4 index was associated with a 34% elevated risk of all-cause mortality (hazard ratio (HR) = 1.34, 95%CI: 1.27–1.41, p<0.001) and a 34% increased risk of CVD mortality (HR=1.34, 95% CI: 1.24–1.44, p<0.001). Restricted cubic spline (RCS) analysis identified nonlinear threshold effects at inflection points of 1.84 (all-cause mortality) and 1.74 (CVD mortality), with mortality risks escalating sharply beyond these thresholds (all-cause HR=2.57; CVD HR=2.85). Receiver operating characteristic (ROC) curve analysis demonstrated robust predictive performance (area under the curve (AUC): 0.799 for all-cause mortality; 0.801 for CVD mortality). Subgroup analyses highlighted heightened risks among non-Hispanic Black individuals, older adults, and those with low physical activity. Mediation analysis indicated that neutrophil-to-lymphocyte ratio (NLR) mediated 5.48% of the FIB4–all-cause mortality association and 5.83% of the CVD mortality association, though direct effects predominated (94.52% and 94.17%, respectively). These findings establish the FIB4 index as a practical, evidence-based tool for risk stratification in CKD patients, offering critical insights for personalized clinical management. © 2025 Zhu et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,Final,,Scopus,2-s2.0-105012273704,[WARNING:NoKeywords]
Tsai D.H.; Chuang A.T.; Liu K.; Shao S.; Lai E.C.,Sodium–glucose cotransporter 2 (SGLT2) inhibitors and risk of chronic kidney disease–mineral and bone disorders in patients with type 2 diabetes mellitus and stage 1–3 chronic kidney disease,2025,CMAJ. Canadian Medical Association Journal,10.1503/cmaj.240922,"Background: In patients with type 2 diabetes mellitus and chronic kidney disease (CKD), sodium–glucose cotransporter 2 (SGLT2) inhibitors improve renal outcomes, but may transiently affect biochemical markers of CKD–mineral and bone disorders (CKDMBD). We sought to evaluate the longterm risk of CKDMBD associated with use of SGLT2 inhibitors in this patient population. Methods: We conducted a retrospective cohort study, employing a target trial emulation framework and using electronic medical records of patients from 9 hospitals in Taiwan (2016–2023). We included adults with type 2 diabetes mellitus and stage 1–3 CKD who had newly started either an SGLT2 inhibitor or, as a comparison group, a glucagonlike peptide1 receptor agonist (GLP1 RA). The primary outcome was a composite of incident biochemical abnormalities (serum phosphate > 1.5 mmol/L, serum calcium < 2.1 mmol/L, serum intact parathyroid hormone [iPTH] > 6.9 pmol/L, or serum 25hydroxyvitamin D < 49.9 nmol/L). R e s u l t s: T h e c o h o r t i n c l u d e d 13 379 patients receiving SGLT2 inhibitors (n = 11 920) or GLP1 RAs (n = 1459) with a median followup of 3.3 years. Compared with GLP1 RAs, SGLT2 inhibitors were associated with a lower cumulative incidence of the composite primary outcome (hazard ratio [HR] 0.82, 95% confidence interval [CI] 0.79–0.86), hyperphosphatemia (HR 0.83, 95% CI 0.76–0.91), hypocalcemia (HR 0.82, 95% CI 0.78–0.86), high serum iPTH levels (HR 0.66, 95% CI 0.57–0.78), and low serum 25hydroxyvitamin D levels (HR 0.65, 95% CI 0.47–0.90). Interpretation: Use of SGLT2 inhibitors was associated with a lower incidence of biochemical abnormalities related to CKDMBD than GLP1 RAs. These agents may be considered to reduce risk of CKDMBD in patients with type 2 diabetes mellitus and stage 1–3 CKD. © 2025 CMA Impact Inc.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85219415198,[WARNING:NoKeywords]
Tsai D.H.; Chuang A.T.; Liu K.; Shao S.; Lai E.C.,Sodium–glucose cotransporter 2 (SGLT2) inhibitors and risk of chronic kidney disease–mineral and bone disorders in patients with type 2 diabetes mellitus and stage 1–3 chronic kidney disease,2025,CMAJ. Canadian Medical Association Journal,10.1503/cmaj.240922,"Background: In patients with type 2 diabetes mellitus and chronic kidney disease (CKD), sodium–glucose cotransporter 2 (SGLT2) inhibitors improve renal outcomes, but may transiently affect biochemical markers of CKD–mineral and bone disorders (CKDMBD). We sought to evaluate the longterm risk of CKDMBD associated with use of SGLT2 inhibitors in this patient population. Methods: We conducted a retrospective cohort study, employing a target trial emulation framework and using electronic medical records of patients from 9 hospitals in Taiwan (2016–2023). We included adults with type 2 diabetes mellitus and stage 1–3 CKD who had newly started either an SGLT2 inhibitor or, as a comparison group, a glucagonlike peptide1 receptor agonist (GLP1 RA). The primary outcome was a composite of incident biochemical abnormalities (serum phosphate > 1.5 mmol/L, serum calcium < 2.1 mmol/L, serum intact parathyroid hormone [iPTH] > 6.9 pmol/L, or serum 25hydroxyvitamin D < 49.9 nmol/L). R e s u l t s: T h e c o h o r t i n c l u d e d 13 379 patients receiving SGLT2 inhibitors (n = 11 920) or GLP1 RAs (n = 1459) with a median followup of 3.3 years. Compared with GLP1 RAs, SGLT2 inhibitors were associated with a lower cumulative incidence of the composite primary outcome (hazard ratio [HR] 0.82, 95% confidence interval [CI] 0.79–0.86), hyperphosphatemia (HR 0.83, 95% CI 0.76–0.91), hypocalcemia (HR 0.82, 95% CI 0.78–0.86), high serum iPTH levels (HR 0.66, 95% CI 0.57–0.78), and low serum 25hydroxyvitamin D levels (HR 0.65, 95% CI 0.47–0.90). Interpretation: Use of SGLT2 inhibitors was associated with a lower incidence of biochemical abnormalities related to CKDMBD than GLP1 RAs. These agents may be considered to reduce risk of CKDMBD in patients with type 2 diabetes mellitus and stage 1–3 CKD. © 2025 CMA Impact Inc.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85219415198,[WARNING:NoKeywords]
Favorito L.A.,2025: The year in which the International Brazilian Journal of Urology will be able to consolidate itself as one of the most important in urology,2025,International Braz J Urol,10.1590/S1677-5538.IBJU.2025.01.01,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85210047478,[WARNING:NoKeywords]
Kulkarni K.; Hussain T.,Megalin A Sidekick or Nemesis of the Kidney?,2025,Journal of the American Society of Nephrology,10.1681/ASN.0000000572,"Megalin is an endocytic receptor in the proximal tubules that reabsorbs filtered proteins in the kidneys. Recycling of megalin after endocytosis and its expression on the apical plasma membrane of the proximal tubule are critical for its function. The expression of megalin in the kidney undergoes dynamic changes under physiologic and pathophysiologic conditions. Receptors and various effector signaling components regulate megalin expression and, potentially, function. Genetic manipulation and rare mutations in megalin suggest that a lack of or deficiency in megalin expression/function promotes tubular proteinuria and albuminuria. However, the role of megalin in kidney diseases associated with obesity, diabetes, hypertension, and nephrotoxicity remains unclear. To address these questions, animal and human studies have indicated megalin as a protective, injurious, and potentially urinary marker of nephropathy. This article reviews the literature on the regulation of megalin expression and the role of megalin in the pathophysiology of the kidney under experimental and clinical conditions. Moreover, this review articulates the need for studies that can clarify whether megalin can serve as a therapeutic target, in one way or the other, to treat kidney disease. © 2024 The Author(s).",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85210978980,[WARNING:NoKeywords]
Wright E.E.; Miller E.; Bindal A.; Poon Y.,Addition of continuous glucose monitoring to glucagon-like peptide 1 receptor agonist treatment for type 2 diabetes mellitus – An economic evaluation,2025,Journal of Managed Care and Specialty Pharmacy ,10.18553/jmcp.2025.24253,"BACKGROUND: Both glucagon-like peptide 1 receptor agonists (GLP-1 RAs) and continuous glucose monitoring (CGM) have been shown to improve glycated hemoglobin A1c (A1c) levels among patients with type 2 diabetes mellitus (T2DM). Recently, a US real-world study found statistically significant improvements in A1c levels among patients using GLP-1 RA and a CGM device, compared with a matched cohort receiving only GLP-1 RA. OBJECTIVES: To assess the cost-effectiveness from a US payer perspective of initiating CGM (FreeStyle Libre Systems) in people living with T2DM using a GLP-1 RA therapy, compared with GLP-1 RA alone. METHODS: A patient-level microsimulation model was run for 10,000 patients over a lifetime horizon with 3.0% discounting for costs and utilities. Patient characteristics were based on the overall population of the US real-world study and the subgroup of patients not using intensive insulin. The effect of CGM was modeled as a persistent reduction in A1c compared with GLP-1 RA alone (overall=0.37%; patients not using intensive insulin=0.34%). Costs ($2,023) and disutilities were applied to diabetes complications and acute diabetic events. Outcomes were assessed as quality-adjusted life years (QALYs). RESULTS: The base-case incremental cost-effectiveness ratio (incremental costs/incremental QALYs) for GLP-1 RA plus CGM vs GLP-1 RA alone was $40,968/QALY in the overall cohort (cost=$484,180 vs $473,938; QALYs=13.37 vs 13.12). Among patients not using intensive insulin, the incremental cost-effectiveness ratio was $43,095/QALY. Scenario analysis showed that the model results were robust to changing assumptions. Probabilistic sensitivity analysis showed that GLP-1 RA plus CGM had a 64% probability of being cost-effective at a willingness-to-pay threshold of $100,000 per QALY. CONCLUSIONS: From a US payer perspective, CGM is cost-effective when added to GLP-1 RA therapies for the treatment of T2DM, including for patients not using intensive insulin. Copyright©2025, Academy of Managed Care Pharmacy. All rights reserved.",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85217890544,[WARNING:NoKeywords]
Do D.; Lee T.; Peasah S.; Inneh A.; Patel U.; Good C.,Trends in first-line glucose-lowering medication use among US adults with type 2 diabetes from 2019 to 2023,2025,Journal of Managed Care and Specialty Pharmacy ,10.18553/jmcp.2025.31.5.520,"BACKGROUND: The introduction of newer classes of glucose-lowering therapies has dramatically altered the diabetes therapeutic landscape. However, little is known about trends in the use of first-line glucose-lowering therapies over time. OBJECTIVE: To describe trends in the use of first-line glucose-lowering therapies from 2019 to 2023 among patients with type 2 diabetes (T2D) and changes over time in the demographic and clinical characteristics of patients initiating these therapies. METHODS: This retrospective study identified patients aged 18 years and older from the Komodo Healthcare Map database who filled any glucose-lowering medication between January 2019 and May 2023. The prevalence of first-line glucose-lowering therapy use among patients with T2D was calculated in each month. Pearson χ2 and Kruskal-Wallis rank sum tests were used to compare patients’ demographic and clinical characteristics such as cardiovascular disease, heart failure, or chronic kidney disease by type of first-line glucose-lowering medication. RESULTS: The study cohort of 964,914 patients was predominantly made up of female patients (68%) and had a mean age of 54 (SD=13). The majority of patients initiated metformin before 2022 (74%-83%), followed by insulin (6%-11%), sulfonylureas (3%-7%), glucagon-like peptide 1 receptor agonists (GLP-1RAs) (2%-5%), sodium-glucose cotransporter 2 inhibitor (SGLT2is) (1%-4%), and dipeptidyl peptidase-4 inhibitors (1%-3%). From January 2022 to May 2023, first-line use of GLP-1RAs and SGLT2is increased from 6% and 4% to 18% and 7%, respectively. In contrast, first-line use of metformin, sulfonylureas, and dipeptidyl peptidase-4 inhibitors declined from 76%, 4%, and 2% to 64%, 2%, and 1% over the same period, respectively. Relative to 2019-2021, first-line GLP-1RA users in 2022-2023 were likely to be younger, female, and covered by Medicaid and to have fewer comorbidities as determined by the Charlson Comorbidity Index. In contrast, first-line SGLT2i users were more likely to be older and to have more comorbidities over the same period. CONCLUSIONS: This study shows a significant shift in the use of first-line glucose-lowering therapies from metformin to GLP-1RAs and SGLT2is. The proportion of first-line GLP-1RA and SGLT2i users with cardiovascular disease, heart failure, or chronic kidney disease has increased significantly over time, aligning with guidelines from the American Diabetes Association. Further studies are merited to evaluate the cost-benefit implications of this shift in first-line glucose-lowering use. © 2025, Academy of Managed Care Pharmacy. All rights reserved.",,Final,All Open Access,Scopus,2-s2.0-105004332816,[WARNING:NoKeywords]
Wagner T.D.; Dixon D.L.; Shin Y.; Dozmorov M.; Musselman K.T.; Buffington T.M.; Hyder H.; Kirschner B.; Jones R.M.; Salgado T.M.,Impact of pharmacist-physician collaborative care on hemoglobin A1c and blood pressure quality measure achievement in primary care,2025,Journal of Managed Care and Specialty Pharmacy ,10.18553/jmcp.2025.31.6.565,"BACKGROUND: Multidisciplinary primary care models incorporating pharmacists have emerged to improve glycemic control in patients with uncontrolled type 2 diabetes mellitus (T2DM). Healthcare Effectiveness Data and Information Set (HEDIS) measures establish quality benchmarks for comprehensive diabetes care and guide reimbursement. Large-scale research on the effect of pharmacist interventions to improve these quality measures in primary care remains limited. OBJECTIVE: To evaluate the effectiveness of a pharmacist-physician collaborative care (PPCC) model on comprehensive diabetes care quality measure achievement compared with standard care (SC). METHODS: This retrospective cohort study included adults aged 18 to 75 years with uncontrolled T2DM receiving care in primary care clinics at a community-based health system in Virginia from July 1, 2018, to December 31, 2019. Patients were in one of 2 groups: (1) the intervention group (PPCC), where embedded pharmacists provided diabetes management under a collaborative practice agreement, and (2) the comparator group receiving SC in clinics without pharmacists. The SC group was created via 1:2 propensity score matching. Generalized linear mixed models assessed the association between group and quality measure achievement. Primary outcomes included glycated hemoglobin (hemoglobin A1c) (≤9%, ≤8%, ≤7%) and blood pressure control (<140/90 mm Hg), per the last recorded value in 2019. RESULTS: The sample (N=1,293) had a mean age of 57 years, was 56% female, and 45% each White and Black. The PPCC group (n=431) was more likely to achieve A1c control compared with the SC group (n=862) (A1c <9%: odds ratio [OR]=3.68, 95% CI=2.31-5.84; A1c <8%: OR=3.53, 95% CI=2.12-5.89; A1c <7%: OR=4.61, 95% CI=2.48-8.56; all P<0.01). Similarly, the PPCC group was more likely to achieve blood pressure control less than 140/90 mm Hg (OR=1.49, 95% CI=1.01-2.22; P=0.04). CONCLUSIONS: Patients in the PPCC group were more likely to meet comprehensive diabetes care quality measures compared with SC. These results underscore the value of pharmacists in diabetes management in primary care and their contribution to value-based care. Copyright © 2025, Academy of Managed Care Pharmacy. All rights reserved.",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-105007336363,[WARNING:NoKeywords]
Cichocka E.; Kwiatek B.; Stachowska M.; Gumprecht J.,Maturity-onset diabetes of the young type 5 as one of the least common forms of monogenic diabetes,2025,Polish Archives of Internal Medicine,10.20452/pamw.16929,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105000868117,[WARNING:NoKeywords]
Cichocka E.; Kwiatek B.; Stachowska M.; Gumprecht J.,Maturity-onset diabetes of the young type 5 as one of the least common forms of monogenic diabetes,2025,Polish Archives of Internal Medicine,10.20452/pamw.16929,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105000868117,[WARNING:NoKeywords]
Woźniak M.J.; Lenart-Lipińska M.; Gołacki J.; Matyjaszek-Matuszek B.,Macroprolactinoma and severe obesity: the chicken or the egg?,2025,Polish Archives of Internal Medicine,10.20452/pamw.16943,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105003714593,[WARNING:NoKeywords]
Bahit M.C.; Gibson C.M.; Kuleta M.; Szarpak Ł.; Malinowski K.P.; Kowalska‑Bobko I.; Siudak Z.,Vision impairment following glucagon‑like peptide‑1 receptor agonist use: is it harmful?,2025,Polish Archives of Internal Medicine,10.20452/pamw.16987,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105003661997,[WARNING:NoKeywords]
Możdżeń K.; Pośpiech J.P.; Murawska A.J.; Błażejowski M.; Klupa T.,"“Double diabetes?” Diagnostic and therapeutic challenges in a patient with established type 1 diabetes mellitus, developing features of type 2 diabetes mellitus",2025,Polish Archives of Internal Medicine,10.20452/pamw.16991,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105007048042,[WARNING:NoKeywords]
Hoellwarth J.S.; Al-Jawazneh S.; Oomatia A.; Tetsworth K.; Al Muderis M.,Transfemoral Osseointegration for Amputees with Well-Managed Diabetes Mellitus,2024,JBJS Open Access,10.2106/JBJS.OA.23.00168,"Background: The most common reason for lower-extremity amputations remains the management of complications of diabetes mellitus (DM) and/or peripheral vascular disease. Traditional socket prostheses remain the rehabilitation standard, although transcutaneous osseointegration for amputees (TOFA) is proving a viable alternative. Limited studies of TOFA for vascular amputees have been published, but no study has focused on TOFA for patients with DM, neglecting this important patient population. The primary aim of the present study exploring this potential care option was to report the frequencies and types of adverse events following TOFA for patients with well-controlled DM. The secondary aims were to report their mobility and quality-of-life changes. Methods: A retrospective review was performed of 17 consecutive patients with well-controlled DM who had undergone unilateral transfemoral TOFA from 2013 to 2019 and had been followed for at least 2 years. Outcomes were perioperative complications, additional surgery (soft-tissue refashioning, debridement, implant removal, periprosthetic fracture treatment), mobility (daily prosthesis wear hours, K-level, Timed Up and Go Test, 6-Minute Walk Test), and patient-reported outcomes (Questionnaire for Persons with a Transfemoral Amputation, Short Form-36). Results: There were no perioperative systemic complications, deaths, or proximal amputations. Two patients (12%) sustained a periprosthetic fracture following a fall, managed by internal fixation with implant retention, and regained independent ambulation. Eight patients (47%) had additional surgery or surgeries for non-traumatic complications: 4 (24%) had soft-tissue refashioning, 3 (18%) had debridement, and 3 others had implant removal with subsequent revision osseointegration for aseptic loosening (1) or infection (2). The proportion of patients wearing their prosthesis at least 8 hours daily improved from 5 (36%) to 11 (79%) of 14 (p = 0.054). The proportion of patients who achieved at least K-level 2 improved from 6% to 94% (p < 0.001). Other changes were not significant. Conclusions: Contraindicating TOFA for all patients with DM seems draconian. Patients with well-controlled DM experienced significant mobility improvements, although additional surgery was somewhat common. Improvements in selection criteria or surgical technique to reduce risks are needed so that TOFA can be routinely considered for amputees with well-controlled DM.  Copyright © 2024 The Authors. Published by The Journal of Bone and Joint Surgery, Incorporated. All rights reserved.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85211615718,[WARNING:NoKeywords]
