Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Cano-Cano F.; Lara-Barea A.; Cruz-Gómez Á.J.; Martín-Loro F.; Gómez-Jaramillo L.; González-Montelongo M.C.; Roca-Rodríguez M.M.; Beltrán-Camacho L.; Forero L.; González-Rosa J.J.; Durán-Ruiz M.C.; Arroba A.I.; Aguilar-Diosdado M.,Exploring proteomic immunoprofiles: common neurological and immunological pathways in multiple sclerosis and type 1 diabetes mellitus,2025,Molecular Medicine,10.1186/s10020-025-01084-x,"Background: Interest in the study of type 1 diabetes mellitus (T1DM) and multiple sclerosis (MS) has increased because of their significant negative impact on the patient quality of life and the profound implications for the health care system. Although the clinical symptoms of T1DM differ from those of MS, such as pancreatic β-cell failure in T1DM and demyelination in the central nervous system (CNS) in MS, both pathologies are considered as autoimmune-related diseases with shared pathogenic pathways, which include autophagy, inflammation and degeneration, among others. Considering the challenges in obtaining pancreatic β-cells and CNS tissue from patients with T1DM and MS, respectively, it is fundamental to explore alternative methods for evaluating disease status. Proteomic analysis of peripheral blood mononuclear cells (PBMCs) is an ideal approach for identifying novel and potential biomarkers for both autoimmune diseases. Methods: We conducted a proteomic analysis of PBMCs from patients with T1DM and relapsing remitting Multiple Sclerosis (herein forth MS) patients (n = 9 per condition), using a label-free quantitative proteomics approach. The patients were diagnosed following the American Diabetes Association (ADA) criteria for T1DM and McDonald criteria for MS respectively, and were aged over 18 years and more than 2 years from the onset respectively. Results: A total of 2476 proteins were differentially expressed in PBMCs from patients with T1DM and MS patients compared with those form healthy controls (H). Predictive analysis highlighted 15 common proteins, up- or downregulated in PBMCs from patients with T1DM and MS patients vs. healthy controls, involved in the immune system activity (BTF3, TTR, CD59, CSTB), diseases of the neuronal system (TTR), signal transduction (STMN1, LAMTOR5), metabolism of nucleotides (RPS21), proteins (TTR, ENAM, CD59, RPS21, SRP9) and RNA (SRSF10, RPS21). In addition, this study revealed both shared and distinct molecular patterns between the two conditions. Conclusions: Compared with H, patients with T1DM and MS presented a specific expression pattern of common proteins has been identified. This pattern underscores the shared mechanisms involved in their immune responses and neurological complications, alongside dysregulation of the autophagy pathway. Notably, CSTB has emerged as a differential biomarker, distinguishing between these two autoimmune diseases. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85217661590,[WARNING:NoKeywords]
Wong C.; Fan H.C.; Rahman N.M.; Wong J.C.C.; Cheng H.S.; Chiu P.H.; Tong C.W.; Miu F.P.L.; Yam L.Y.C.,Prognostic significance of pleural fluid microbiological positivity in pleural infection: a bicentric 10-year retrospective observational study,2025,Respiratory Research,10.1186/s12931-025-03129-5,"Background: Despite its heterogeneity, there is currently limited data in pleural infection phenotyping. Using pleural fluid characteristics, pleural infection can be classified into microbiological-positive pleural infection (MPPI) and microbiological-negative pleural infection (MNPI). This study aimed to evaluate the prognostic significance of microbiological positivity in pleural infection, and to evaluate the performance of RAPID (renal, age, purulence, infection source, dietary factor) score in these subgroups. Methods: Consecutive patients hospitalized for pleural infection over a 10-year period in two acute-care hospitals in Hong Kong were evaluated. According to the pleural fluid characteristics, they were classified into MPPI and MNPI, respectively. Survival was evaluated using multivariate Cox regression analysis. Performance of RAPID score to predict mortality at 3-month and 1-year was evaluated using C-statistics. Results: In total, 381 patients with pleural infection were included. They were classified into MPPI (n = 169) and MNPI (n = 212), respectively. The MPPI group had more elderly home residence and use of large-bore chest tube, and higher Charlson comorbidity index and RAPID score, compared to the MNPI group. Length-of-stay, the need of surgery and intensive care were similar between the two groups. MPPI was associated with significantly increased risk of mortality (adjusted hazard ratio [aHR] 1.46, 95% CI 1.08–1.98). Three-month mortality was significantly higher in MPPI compared to MNPI (24.9% vs. 10.4%, p < 0.001; adjusted odd ratio 2.05, 95% CI 1.11–3.80). The trend continued at 1, 3, 5 and 7 years. RAPID score predicted 3-month and 1-year mortality in both groups (C-statistics, MPPI 0.71, 0.75; MNPI 0.84, 0.81). In the MPPI group, presence of Staphylococcus aureus (aHR 2.26, 95% CI 1.43–3.57) and Gram-negative organisms other than Enterobacteriaceae (aHR 2.00, 95% CI 1.10–3.61) were associated with worse survival, while presence of Streptococcus anginosus group was associated better survival (aHR 0.50, 95% CI 0.32–0.78), when compared to their absence. Conclusions: Pleural fluid microbiological positivity is independently associated with increased mortality in patients with pleural infections. This finding should complement the RAPID score in risk stratification and inform future research aimed at improving outcomes in this patient population. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85218413948,[WARNING:NoKeywords]
Kuntzman K.; Håkansson K.E.J.; Ulrik C.S.; Rastogi D.,Impact of natal and childhood metabolic markers on childhood asthma burden – a nationwide cohort study,2025,Respiratory Research,10.1186/s12931-025-03321-7,"Background: Pediatric obesity, a risk factor for asthma, is increasing in prevalence. Obesity-mediated metabolic abnormalities are one of the mechanisms that link asthma and obesity. While maternal obesity contributes to obesity and respiratory morbidity in the child, the contribution of paternal obesity and parental metabolic abnormalities to the child’s asthma is not known. Methods: To quantify the impact of parental and child’s body weight and metabolic traits, including elevated HbA1c, and blood cholesterol levels based on national, age-specific cut-off values, on asthma exacerbations, control, and severity, in a Danish nationwide cohort of 29,851 children aged 2–17 years with inhaled corticosteroid-treated asthma during 2015–17. Results: Among the 29,851 children, 1,430 had severe asthma, 4,750 had poor asthma control, and 2,353 had exacerbating asthma. Elevated LDL in the child was associated with 2.2-fold higher odds of severe asthma and elevated triglycerides with 1.5-fold higher odds of exacerbating asthma, while reduced HDL was associated with 1.5-fold higher odds of poor control. Both triglycerides and HDL were associated with 1.5-fold higher odds of exacerbating asthma. Maternal parameters including elevated LDL cholesterol, triglycerides, and HbA1C were associated with 1.2 to 1.4-fold higher odds of uncontrolled asthma in the child. Elevated paternal HbA1C was associated with exacerbating asthma. Conclusion: Dyslipidemia, including elevated LDL and decreased HDL, in the child and their parents was associated with high asthma burden in a Danish pediatric cohort with persistent asthma. These observations highlight the need to investigate the underlying mechanisms driven by fat metabolism that are transgenerational. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105010627702,[WARNING:NoKeywords]
Sbriscia M.; Caccese S.; Marchegiani F.; Recchioni R.; Matacchione G.; Giordani C.; Francini E.; Salvioli S.; Conte M.; Landolfo M.; Bonfigli A.R.; Turchi F.; Sabbatinelli J.; Olivieri F.; Giuliani A.,"A scoring model integrating CXCL9, GDF15, FGF21, and NfL, predicts long-term mortality in type 2 diabetes: a retrospective study",2025,Cardiovascular Diabetology,10.1186/s12933-025-02830-5,"Background: Type 2 diabetes (T2D) is a chronic metabolic disorder associated with aging, systemic inflammation, and increased long-term mortality. Identifying prognostic biomarkers may improve risk stratification and guide personalized interventions. This study aimed to evaluate the long-term prognostic value of circulating biomarkers related to inflammation, metabolic stress, and organ damage in individuals with T2D. Methods: A retrospective study was conducted on a cohort of 478 individuals with T2D, followed for a median of 16.1 years. Ten circulating biomarkers (IL-6, IL-10, CD163, CXCL9, CCL22, GDF15, IL-33, FGF21, Follistatin, and neurofilament light chain [NfL]) were quantified using an automated immunoassay platform. Kaplan–Meier survival analysis and Cox proportional hazards models were used to assess their prognostic significance for all-cause mortality. A biomarker-based scoring model was developed by integrating independent predictors of mortality. Predictive performance was evaluated in comparison with the RECODe equation, a validated risk model for diabetes complications and mortality. Results: Deceased individuals exhibited significantly higher levels of IL-6, IL-10, CXCL9, FGF21, NfL, and GDF15. Biomarker levels correlated with both microvascular and macrovascular complications, particularly neuropathy, nephropathy, retinopathy, and major adverse cardiovascular events (MACE). In multivariable Cox regression analysis, four biomarkers emerged as independent predictors of mortality: CXCL9 (HR per 1 SD increase 1.19, 95% CI 1.05–1.36, p = 0.006), GDF15 (HR 1.16, 95% CI 1.02–1.33, p = 0.032), NfL (HR 1.25, 95% CI 1.09–1.43, p = 0.001), and FGF21 (HR 1.20, 95% CI 1.04–1.37, p = 0.009). A composite biomarker score (range: 4–12) stratified individuals into distinct risk categories, with each 1-point increase in the score associated with a 55% higher mortality risk (HR 1.53, 95% CI 1.35–1.74, p < 0.001). The biomarker score remained independently predictive after adjusting for clinical covariates and significantly improved individual-level risk classification beyond the RECODe model, as demonstrated by net reclassification and discrimination improvement metrics. Conclusions: These findings suggest that inflammatory and metabolic stress-related biomarkers independently predict long-term mortality in T2D. The biomarker-based scoring model enhances risk stratification and improves the prognostic performance of existing clinical tools, such as the RECODe equation, potentially informing targeted clinical interventions. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105010228810,[WARNING:NoKeywords]
Feng R.; Xue R.-Y.; Liu C.; Li G.-C.; Deng Y.; Jin Z.; Liu J.-Y.; Zhang S.-S.; Cheng H.; Guo M.-Y.; Zou Q.-M.; Li H.-B.,RBD-displaying OMV nanovaccine boosts immunity against SARS-CoV-2,2025,Journal of Nanobiotechnology ,10.1186/s12951-025-03191-7,"Background: Since the emergence of SARS-CoV-2, the causative agent of COVID-19, the global health landscape has confronted an unprecedented and formidable challenge. The SARS-CoV-2 receptor-binding domain (RBD) is a key antigen in vaccine design. However, its low immunogenicity has been a hurdle, resulting in the production of minimal anti-RBD antibodies even when combined with alum adjuvant. Outer membrane vesicles (OMVs), secreted by Gram-negative bacteria, are nanospherical structures that can display or deliver antigens while also providing adjuvant activity through pathogen-associated molecular patterns (PAMPs). Results: In this study, we utilized the SpyTag (ST)/SpyCatcher (SC) bioconjugation system to couple OMV and SARS-CoV-2 RBD in vitro. We successfully prepared a ‘plug-and-display’ nanovaccine OMV-RBD, which demonstrated good safety profiles and promoted the uptake of antigens by DCs and the maturation of BMDCs by activating TLR3 and NOD2 signaling pathways. Both intranasal and intramuscular immunization with OMV-RBD vaccine elicited robust antigen-specific humoral and cellular immune responses. Importantly, the induced antibodies effectively inhibited the binding of RBD to human angiotensin-converting enzyme 2 (hACE2) and neutralized SARS-CoV-2 pseudoviruses. Conclusions: This vaccine platform offers an alternative strategy for developing recombinant subunit vaccines against SARS-CoV-2, potentially enhancing immune responses and improving vaccine efficacy. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85218083107,[WARNING:NoKeywords]
Muradova Z.; Carmès L.; Brown N.; Rossetti F.; Guthier R.; Yasmin-Karim S.; Lavelle M.; Morris T.; Guidelli E.J.; Isikawa M.; Dufort S.; Bort G.; Tillement O.; Lux F.; Berbeco R.,Targeted-theranostic nanoparticles induce anti-tumor immune response in lung cancer,2025,Journal of Nanobiotechnology ,10.1186/s12951-025-03542-4,"High atomic number metal-based nanoparticles (NPs) enhance radiotherapy efficacy by improving tumor multimodal imaging and intensifying radiation dosage. AGuIX-Bi represents a theranostic NP comprising gadolinium and bismuth chelates grafted on a polysiloxane core. We hypothesize that modulating the surface of AGuIX-Bi with targeted peptides will enhance the therapeutic responses of radiation therapy. The cyclic Arg-Gly-Asp (cRGD) peptide has a high affinity to RGD-binding integrins overexpressed on various tumor cells, including lung cancer. In the present study, we introduced cRGD peptides onto the surface of AGuIX-Bi NPs using a PEG spacer to form an amide bond with the free amino functions present at the surface of the NPs. In vitro, AGuIX-Bi-cRGD showed enhanced internalization of NPs via integrin binding and increased radiosensitization. In murine Lewis lung carcinoma (LLC) tumors, AGuIX-Bi-cRGD exhibited increased accumulation and retention in tumors without causing systemic toxicity. Combined with fractionated irradiation, AGuIX-Bi-cRGD converted a “cold” LLC tumor microenvironment (TME) into a “hot” one by inducing the overexpression of the immunogenic cell death marker HMGB1 and increasing the density of tumor-infiltrating CD3+ CD8+ cytotoxic T cells and thereby delaying tumor growth and improving mice survival. Therefore, these results suggest a potential strategy for using targeted AGuIX-Bi-cRGD NPs to sensitize lung tumors to radiation and immunotherapies. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105009542541,[WARNING:NoKeywords]
Frendi S.; Chassac A.; Veron K.; Raffenne J.; Nicolle R.; Albuquerque M.; Paradis V.; Couvelard A.; Cros J.; Rebours V.,Protective role of oleic acid against palmitic acid-induced pancreatic fibrosis,2025,Journal of Translational Medicine,10.1186/s12967-025-06313-9,"Background: Obesity has been associated with several pancreatic disorders and is an important risk factor for pancreatic cancer. Nevertheless, the role of lipids in the early steps of carcinogenesis is unknown. Although we previously identified two types of pancreatic fatty infiltration with different lipid compositions that were associated with precancerous lesions and fibrosis, their mechanisms of action have not been clarified. Methods: We hypothesized that saturated palmitic acid and mono-unsaturated oleic acid (OA and PA) could play diverse roles in the activation of pancreatic stellate cells (PSCs) during the genesis of pancreatic fibrosis and the promotion of precancerous lesions. This study explored the lipotoxic effect of OA and PA on PSCs and exocrine pancreatic tissue (acinar cells). We also explored PA-induced pyroptosis in PSCs. A three-dimensional culture system of organotypic slices from human pancreatic tissues was used as well as a two-dimensional culture of hTERT immortalized PSCs. Results: The results show that PA could induce the secretion of collagens and inflammatory cytokines (IL18) in PSCs (p < 0.05). We defined a standardized protocol of precision-cut pancreas slices cultured from human non-tumoral pancreatic tissue (n = 9). Both OA and PA are involved in the initiation of acinar cell transformation into ductal cells. OA was found to have a protective effect against PA-induced fibrosis (p < 0.05). Conclusion: These results highlight the antagonistic roles of oleic and palmitic acids in the initiation of pancreatic fibrosis and show that palmitic acid has a profibrotic role. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105002969085,[WARNING:NoKeywords]
Toal M.P.; Fergie R.; Quinn M.P.; Hill C.J.; O’Neill C.; Maxwell A.P.,Systematic review of the application of the Kidney Failure Risk Equation and Oxford classification in estimating prognosis in IgA Nephropathy,2025,Systematic Reviews,10.1186/s13643-024-02739-2,"Background: IgA nephropathy (IgAN) is the most common primary glomerulonephritis in the world and is an important cause of chronic kidney disease (CKD) and kidney failure. Outcomes are heterogeneous, and accurate risk stratification is important to identify the highest risk individuals for treatment and to help prevent disease progression. The Oxford classification (OC) is an internationally adopted standard for renal biopsy reporting in IgAN, which measures the degree of histological abnormalities and predicts prognosis. The kidney failure risk equation (KFRE) was developed to predict kidney failure in all causes of CKD and has been shown to be highly accurate across diverse etiologies. This review aimed to compare the KFRE with formulae incorporating the OC in accurately determining the risk of kidney failure in IgAN. Methods: A systematic review was conducted in accordance with the Cochrane library guidelines and PRISMA statement for reporting of systematic reviews. Studies comparing the accuracy of the KFRE with the OC in predicting disease progression and kidney failure in IgAN were evaluated. The search strategy and analysis were performed independently by two reviewers. Studies that were eligible for inclusion compared the KFRE with any tool incorporating the OC in a cohort of individuals with IgAN. Eligible outcomes were reduction of estimated glomerular filtration rate (eGFR) or end-stage renal disease (ESRD), and prognostic tools were required to assess the accuracy of these formulae by discrimination and/or calibration. Results: After searching several databases, only one study was eligible for inclusion in the review. This study of 2300 Chinese individuals with IgAN had a median follow-up of 2.5 years. Two-hundred eighty-eight individuals had a composite outcome of 50% decline in eGFR or ESRD, and 214 individuals developed ESRD. Both the KFRE and the IgAN Risk Prediction (IRP) tool (incorporating the OC) were highly accurate at predicting ESRD with a C-statistic of 0.90 and 0.91, respectively. Subgroup analysis demonstrated improved performance of IRP over KFRE in discrimination for individuals with preserved eGFR (> 60 ml/min/1.73 m2) at baseline. The risk of bias was high due to insufficient follow-up and handling of missing data, so overall confidence in findings is very low. Conclusion: There is currently insufficient evidence to compare the accuracy of the KFRE and OC in determining outcomes in IgAN. Further research is required in this field. Systematic review registration: PROSPERO CRD42022364569. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85216059768,[WARNING:NoKeywords]
Rizk T.; Groskreutz D.; Forsberg C.; Stringfellow S.; Yamada R.; Guimaraes M.; Younan Y.; Gayed A.,Portal vein reconstruction in iatrogenic portal vein ligation,2025,CVIR Endovascular,10.1186/s42155-025-00525-2,"Laparoscopic cholecystectomy for acute cholecystitis is one of the most performed surgeries and is generally regarded as a safe procedure with a low risk of complications. Vascular and biliary injuries are rare but have severe consequences. No systematic studies have been performed to delineate optimal treatment strategies in these scenarios, which are typically managed on a case-by-case basis. The present report describes a patient who underwent a laparoscopic cholecystectomy, complicated by common bile duct and main portal vein ligation, resulting in hepatic infarcts, perihepatic abscess, and portal hypertension with ascites and portomesenteric congestive enteropathy. This case focuses on management of this patient’s vascular injury, which was successfully treated by endovascular portal venous reconstruction using trans-splenic and right internal jugular vein access. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105000386791,[WARNING:NoKeywords]
Jain H.; Eipe T.; Shetty A.; Nayak L.; Bagal B.P.; Sharma N.; Pawar A.; Sengar M.,Real-World Analysis Evaluating Treatment Eligibility and Outcomes in Patients With AML Receiving Intensive Chemotherapy: Insights From an Underrepresented Population,2025,JCO Global Oncology,10.1200/GO-24-00482,"PURPOSE Over the past decade, there have been significant advancements in the treatment of AML. However, similar progress has not been observed in India, with induction mortality rates surpassing those in high-income countries. Our patient population also differs significantly from those in clinical trials, with about 50% ineligible for intensive chemotherapy. Yet, because of limited access to newer therapies and high costs, most of these patients receive intensive therapy.PATIENTS AND METHODS In this study, we retrospectively classified patients who received intensive induction into fit and unfit groups on the basis of landmark trial criteria. Data were extracted from the Indian Acute Leukemia Research Database, a prospective registry maintained under the Hematology Cancer Consortium. The primary objective was induction mortality.RESULTS We analyzed 385 patients with AML treated between 2017 and 2019. The median age at diagnosis was 33 years (range, 15-61). Induction mortality was reported at 6.1% in the fit cohort and 20.2% in the unfit cohort (odds ratio, 3.91 [1.97-7.74]; P <.0001). Factors such as increased age, poor performance status, baseline infection, and low albumin were associated with a poor prognosis for early death. After a median follow-up of 19.2 months, the 2-year overall survival in the overall, fit, and unfit cohorts was 62.7%, 67%, and 58.1%, respectively.CONCLUSION Our findings highlight the baseline characteristics of our patient population and their impact on the outcomes of induction therapy. Unfit patients who received intensive chemotherapy had higher induction mortality and lower overall survival. © 2025 by American Society of Clinical Oncology.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105000000355,[WARNING:NoKeywords]
Shroff R.T.; King G.; Colby S.; Scott A.J.; Borad M.J.; Goff L.; Matin K.; Mahipal A.; Kalyan A.; Javle M.M.; El Dika I.; Tan B.; Cheema P.; Patel A.; Iyer R.; Kelley R.K.; Thumar J.; El-Khoueiry A.; Guthrie K.A.; Chiorean E.G.; Hochster H.; Philip P.A.,"SWOG S1815: A Phase III Randomized Trial of Gemcitabine, Cisplatin, and Nab-Paclitaxel Versus Gemcitabine and Cisplatin in Newly Diagnosed, Advanced Biliary Tract Cancers",2025,Journal of Clinical Oncology,10.1200/JCO-24-01383,"PURPOSESWOG S1815 was a randomized, open label phase III trial, evaluating gemcitabine, nab-paclitaxel, and cisplatin (GAP) versus gemcitabine and cisplatin (GC) in patients with newly diagnosed advanced biliary tract cancers (BTCs).METHODSPatients with newly diagnosed locally advanced unresectable or metastatic BTC, including intrahepatic cholangiocarcinoma (ICC) and extrahepatic cholangiocarcinoma (ECC) and gallbladder carcinoma (GBC), were randomly assigned 2:1 to either GAP (gemcitabine 800 mg/m2, cisplatin 25 mg/m2, and nab-paclitaxel 100 mg/m2 intravenously once per day on days 1 and 8 of a 21-day cycle) or GC (gemcitabine 1,000 mg/m2 and cisplatin 25 mg/m2 intravenously once per day on days 1 and 8 of a 21-day cycle).RESULTSAmong 452 randomly assigned participants, 441 were eligible and analyzable, 67% with ICC, 16% with GBC, and 17% with ECC. There was no significant difference in overall survival (OS) between GAP versus GC. Median OS with GAP was 14.0 months (95% CI, 12.4 to 16.1) and 13.6 months with GC (95% CI, 9.7 to 16.6); hazard ratio (HR), 0.91 (95% CI, 0.72 to 1.14); P =.41. Median progression-free survival (PFS) was similar between groups with median PFS for GAP being 7.5 months (95% CI, 6.4 to 8.5) versus 6.3 months for GC (95% CI, 4.4 to 8.2); HR, 0.89 (95% CI, 0.71 to 1.12); P =.32. In exploratory subset analyses, the OS and PFS benefits of GAP versus GC treatment were greater in locally advanced disease compared with metastatic disease, although not statistically significant (interaction P =.14 for OS and P =.17 for PFS). Moreover, GAP versus GC showed greater improvement in PFS among participants with GBC than those with ICC or ECC (interaction P =.01), but not OS (interaction P =.28).CONCLUSIONThe addition of a taxane in the GAP regimen to the standard gemcitabine-cisplatin regimen did not improve OS in newly diagnosed BTC. More toxicity was encountered with GAP versus GC. © American Society of Clinical Oncology.",,Final,All Open Access,Scopus,2-s2.0-85212876207,[WARNING:NoKeywords]
Moschetti E.; Venet M.; Thibaudin L.; Moreau A.; Gonzalo P.; Camdessanche J.-P.; Tholance Y.,KFLC to Total CSF Protein Ratio Is an Alternative to KFLC Index to Diagnose Multiple Sclerosis A Retrospective Study of 814 Cases,2025,Neurology: Neuroimmunology and NeuroInflammation,10.1212/NXI.0000000000200451,"Background and Objectives Biological analyses are crucial for diagnosing multiple sclerosis (MS), notably detection of oligoclonal bands (OCBs) of immunoglobulin G in CSF. Kappa free light chain (KFLC) quantification in serum and CSF has recently been proposed as an additional test. In a rational medicoeconomic approach, identifying algorithms or biomarkers is important. The objective of this study was, therefore, to evaluate the correlation between CSF kappa free light chain (KFLCCSF)/total CSF protein ratio (KFLCCSF/ProtCSF) and OCB status and its performance in diagnosing MS. Methods KFLC measurements were performed prospectively with each OCB analysis, and the data were interpreted retrospectively. A total of 814 clinical cases were included: 153 with MS or clinically isolated syndrome (CIS), 181 with other inflammatory neurologic diseases, and 480 with noninflammatory neurologic diseases. Performances of KFLCCSF/ProtCSF in predicting OCB status, diagnosing MS, and estimating evolution of CIS to MS were evaluated and compared with those of other KFLC parameters, i.e., KFLC index, and with OCB and IgG parameters. Results KFLCCSF/ProtCSF and KFLC index performed similarly in predicting OCB status, with a sensitivity of 80.2% and a specificity of 93.4% at a threshold >0.21% for KFLCCSF/ProtCSF (area under the curve: 0.93). The percentage of agreement between OCB status and KFLCCSF/ProtCSF was 91.2%. Using KFLCCSF and KFLCCSF/ProtCSF initially could reduce OCB testing by 68% and quantitative tests by 48.4%. For diagnosing MS/CIS, KFLCCSF/ProtCSF performed similar to or slightly worse than the KFLC index but always outperformed IgG, OCB, and KFLCCSF. For this indication, the optimal threshold for KFLCCSF/ProtCSF was >0.24%. It is important to note that KFLCCSF/ProtCSF was the most predictive parameter for CIS progression to MS. Discussion To conclude, KFLCCSF/ProtCSF is as an easier and cost-effective alternative for predicting OCB status and CIS progression to MS and assisting in the diagnosis of MS. Classification of Evidence This study provides Class II evidence that the KFLCCSF/ProteinCSF ratio accurately distinguishes patients with CSF OCBs from those without CSF OCBs and patients with MS from those with other neurologic disorders. © 2025 The Author(s). Published by Wolters Kluwer Health, Inc.",,Final,,Scopus,2-s2.0-105011602956,[WARNING:NoKeywords]
Tarasco M.C.; Rinaldi E.; Frangiamore R.; Vanoli F.; Berni A.; Iacomino N.; Canciello A.; Andreetta F.; Ciusani E.; Bonanno S.; Maggi L.; Baggi F.; Mantegazza R.; Antozzi C.; Cavalcante P.,Unknown Immunoregulatory Effects of FcRn Inhibition by Efgartigimod in Myasthenia Gravis: A New Mechanism of Action Beyond IgG Reduction,2025,Neurology: Neuroimmunology and NeuroInflammation,10.1212/NXI.0000000000200455,"Background and ObjectivesEfgartigimod (EFG), a biological drug targeting the IgG recycling neonatal Fc receptor (FcRn), leads to clinical improvements in patients affected by myasthenia gravis (MG), a prototypic autoantibody (Ab)-mediated autoimmune disease affecting neuromuscular junction. Because FcRn is a multifunctional protein expressed in different immune system cells, including B cells, we investigated whether FcRn blockade by EFG may have further immunologic effects, other than IgG reduction, in patients with MG.MethodsAnti-acetylcholine receptor Ab-positive (AChR-MG) patients were treated with EFG according to the GENERATIVE protocol. Clinical evaluation, IgG and autoAb quantification, and circulating T-cell and B-cell subpopulation analyses by flow cytometry were performed at different time points. The expression of regulatory plasma cell-related candidate genes (CD38, lymphocyte-activation gene 3 [LAG3], IL-12a, Ebi3) was assessed by real-time PCR in peripheral blood mononuclear cells (PBMCs) from patients on treatment and in PBMCs either untreated or in vitro treated with an EFG-mimicking anti-FcRn monoclonal Ab (mAb) or with EFG (Vyvgart).ResultsA significantly increased percentage of CD19+/CD27+ memory B cells and CD27+/CD138+ plasma cells was observed at the end of EFG treatment cycle 1 and cycle 2 in patients with AChR-MG. Plasma cell increase, maintained up to cycle 3, significantly correlated with Quantitative Myasthenia Gravis score improvement. Moreover, PBMCs from EFG-treated patients showed overexpression of CD38, LAG3, and IL-12a genes, suggesting EFG's ability to induce non-pathogenic regulatory plasma cells. This ability was confirmed in vitro, because anti-FcRn mAb-treated and EFG-treated PBMCs displayed an up-regulation of CD38 and LAG3 compared with untreated cells.DiscussionOur findings indicate an unknown immunoregulatory action of EFG in patients with AChR-MG, by unraveling a drug effect on B-cell differentiation, and suggest the induction of regulatory plasma cells as a further mechanism, beyond IgG reduction, associated with clinical improvement. A deep understanding of the immunologic effects of EFG can help to optimize its usage over time in individual patients and disclose biomarkers suitable for monitoring the long-term patient-specific response.  © 2025 The Author(s).",,Final,,Scopus,2-s2.0-105012305493,[WARNING:NoKeywords]
Strom A.; Strassburger K.; Ziegler D.; Sipola G.; Prystupa K.; Wagner R.; Roden M.; Bönhof G.J.; Al-Hasani H.; Belgardt B.-F.; Geerling G.; Herder C.; Icks A.; Jandeleit-Dahm K.; Kotzka J.; Kuss O.; Lammert E.; Rathmann W.; Schlesinger S.; Schrauwen-Hinderling V.; Szendrödi J.; Trenkamp S.,Changes Over 10 Years in Peripheral Nerve Function in People With Well-Controlled Type 2 Diabetes and Those With Normal Glucose Tolerance,2025,Neurology,10.1212/WNL.0000000000213780,"Background and Objectives There is a lack of knowledge on the changes in peripheral nerve function in people with well-controlled, recently diagnosed type 2 diabetes compared with those with normal glucose tolerance (NGT). In this study, we aimed to investigate the natural course of the function of lower extremity small and large nerve fibers in people with NGT and its decline in those with well-controlled type 2 diabetes. Methods This prospective observational study assessed changes in nerve function in participants of the German Diabetes Study with recently diagnosed (≤1 year) type 2 diabetes and age-matched and sex-matched individuals with NGT after 5 years and in a larger group of participants with type 2 diabetes after 5 and 10 years. Reference tests of lower extremity peripheral nerve function included peroneal motor nerve conduction velocity (MNCV) and sural sensory nerve conduction velocity (SNCV), sural sensory nerve action potential (SNAP), malleolar vibration perception threshold (VPT), and thermal detection thresholds (TDTs). Data were analyzed using multiple linear or logistic regression analyses. Results At baseline, all 5 nerve function measures showed impairment in the 52 individuals in the diabetes group (33% female, median age 51.7 years) compared with the 52 individuals in the matched NGT group (33% female, median age 51.4 years). After 5 years, 2 nerve indices declined in the diabetes group (peroneal MNCV and VPT) and 3 in the NGT group (peroneal MNCV, VPT, and TDT for cold), with similar 5-year declines observed in both groups after adjustment for baseline values and pairwise matching. In addition, the Neuropathy Disability Score increased in the NGT group but not in the diabetes group. Comparable patterns of decline after 5 and 10 years were found in the larger diabetes cohort of 141 individuals (39% female, median baseline age 53.6 years). The observed 10-year prevalence of abnormal NCVs closely matched estimates based on natural aging-related decline (14.2% vs 12.8% for peroneal MNCV and 30.2% vs 31.0% for sural SNCV). Discussion These findings suggest that nerve function deterioration in well-controlled type 2 diabetes is primarily influenced by nerve function status at diagnosis and physiologic aging, rather than diabetes-related progression.  Copyright © 2025 The Author(s). Published by Wolters Kluwer Health, Inc. on behalf of the American Academy of Neurology.",,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105007333580,[WARNING:NoKeywords]
